teams,winner
"Vladimir,Viego,Kayle,Jhin,Sona,Renekton,Graves,Nilah,Karthus,Karma",1
"Aatrox,Zac,Zed,Karthus,Maokai,Nidalee,Kayn,Azir,Kaisa,Nautilus",0
"Kled,Karthus,Azir,Ezreal,Bard,Vayne,Shaco,Galio,MissFortune,Rell",0
"Jax,Udyr,Orianna,TwistedFate,Janna,Illaoi,Karthus,Naafiri,Ezreal,Bard",1
"Trundle,Belveth,Viego,Karthus,Karma,Rumble,Warwick,Tristana,Varus,Maokai",1
"Aatrox,Evelynn,Zac,Ezreal,Camille,Garen,Sylas,Tristana,Karthus,Thresh",0
"Jax,Graves,Udyr,Karthus,Ashe,Poppy,Belveth,Katarina,Vayne,Camille",0
"Garen,Evelynn,Qiyana,Senna,Neeko,Riven,Belveth,Azir,Karthus,Janna",0
"Akali,LeeSin,Pantheon,Samira,Nautilus,Illaoi,Karthus,Lissandra,Ezreal,Seraphine",0
"Aatrox,Briar,Pantheon,Azir,Taric,Senna,TwistedFate,Yone,Karthus,Rakan",1
"Kennen,Rengar,Yone,Seraphine,Ezreal,DrMundo,Viego,Fizz,Karthus,Senna",1
"Fiora,Rengar,Vladimir,Vayne,Soraka,Neeko,Viego,Smolder,Karthus,Zyra",1
"Darius,Viego,Gragas,Senna,Sona,Neeko,Graves,LeeSin,Karthus,Maokai",1
"Akshan,Gwen,Viktor,Karthus,Camille,Pantheon,Viego,Leblanc,Caitlyn,Sona",1
"Poppy,Kayn,AurelionSol,Smolder,Maokai,Garen,Udyr,Tristana,Karthus,Sona",0
"Sett,Karthus,Zed,Tristana,Maokai,Mordekaiser,Nidalee,Katarina,Smolder,Zilean",0
"Riven,Zac,TwistedFate,Varus,Ashe,Kled,Jax,Tristana,Karthus,Lux",1
"Jayce,Viego,Katarina,Kaisa,Taric,TwistedFate,LeeSin,Malphite,Karthus,Pyke",1
"Chogath,LeeSin,Cassiopeia,Kaisa,Zilean,Tryndamere,Khazix,Tristana,Karthus,Nautilus",1
"Aatrox,Brand,Yone,Ezreal,Zilean,Sylas,Karthus,Jax,Twitch,Pyke",1
"Fiora,Graves,Sion,Smolder,Karma,Garen,Karthus,Vayne,Samira,Thresh",0
"Gragas,Karthus,Tristana,Zeri,Leona,Urgot,Viego,Azir,Ashe,Zyra",1
"Irelia,Rengar,Taliyah,Smolder,Alistar,Ornn,Shaco,Riven,Karthus,Leona",0
"Aatrox,Talon,Kassadin,Lucian,Nami,Poppy,Karthus,Katarina,Ezreal,Karma",1
"Jax,Elise,Lux,Draven,Maokai,MonkeyKing,Karthus,Ornn,Jhin,Janna",1
"Nasus,Rengar,TwistedFate,Jhin,Zyra,Aatrox,Karthus,Riven,Smolder,Nami",0
"Garen,XinZhao,Akali,Smolder,Milio,Singed,Karthus,Riven,Ashe,Janna",1
"Shyvana,Karthus,Katarina,Draven,Janna,Fiora,Ekko,Yone,Smolder,Milio",1
"Aatrox,Hecarim,Syndra,Ezreal,Yuumi,Fiora,Karthus,Smolder,Lucian,Janna",1
"Gragas,Karthus,Yone,Ezreal,Bard,Naafiri,Belveth,Ekko,Kaisa,Camille",0
"Gwen,Belveth,Smolder,Draven,Maokai,Irelia,Karthus,Zed,Varus,Rell",1
"Garen,Kayn,Azir,Caitlyn,Bard,Riven,Karthus,Qiyana,Ashe,Zilean",1
"Aatrox,Brand,Irelia,Smolder,Bard,Poppy,Karthus,Karma,TwistedFate,Rell",1
"Aatrox,Zac,Sylas,Ezreal,Rell,Yasuo,Karthus,Yone,Sivir,Bard",0
"Riven,Briar,Azir,Kalista,Bard,KSante,Karthus,Varus,Caitlyn,Lux",0
"DrMundo,Briar,Azir,Vayne,Zilean,Yone,Karthus,Akshan,Seraphine,Bard",1
"Riven,Ivern,Karma,MissFortune,Velkoz,Aatrox,Karthus,Syndra,Jinx,Maokai",1
"Udyr,Viego,Sion,Ezreal,Ashe,Fiora,Karthus,Jayce,Lucian,Nami",0
"Aatrox,Karthus,Malzahar,Lucian,Milio,Fiora,LeeSin,Zed,Smolder,Hwei",1
"Akshan,Evelynn,Kennen,Ezreal,Soraka,Aatrox,Belveth,Tristana,Karthus,Hwei",0
"Riven,Karthus,Leblanc,TwistedFate,Rakan,KSante,Brand,Tristana,Sivir,Camille",1
"KSante,Karthus,Talon,Draven,Pyke,Fiora,Gwen,Qiyana,Seraphine,Senna",0
"Aatrox,Lillia,Irelia,Zeri,Zilean,Camille,Karthus,Yone,Tristana,Maokai",0
"Illaoi,Shaco,Yasuo,Lucian,Blitzcrank,Kindred,Karthus,TwistedFate,Zeri,Sett",1
"Darius,Karthus,Hwei,Kalista,Janna,Tryndamere,Nidalee,Fizz,Smolder,Taric",0
"Vladimir,LeeSin,Xerath,Lucian,Milio,Ornn,Khazix,Syndra,Karthus,Senna",1
"Teemo,Viego,Zac,Aphelios,Milio,Illaoi,Karthus,TwistedFate,Twitch,Hwei",1
"Yone,Graves,TwistedFate,Twitch,Senna,KSante,Karthus,Tristana,Zeri,Milio",1
"Garen,Karthus,Jayce,Seraphine,Senna,Riven,Zac,Galio,Jhin,Janna",1
"Pantheon,Karthus,Viktor,Seraphine,Senna,Jax,XinZhao,Irelia,Kaisa,Maokai",0
"Poppy,Graves,Irelia,Seraphine,Rell,Fiora,Karthus,Ahri,Ezreal,Nautilus",1
"Mordekaiser,Kayn,Karma,Smolder,Bard,Olaf,Karthus,Ahri,Ezreal,Janna",1
"Singed,Brand,XinZhao,Jhin,Zyra,Azir,Karthus,Volibear,Zeri,Sona",1
"Draven,Karthus,Gragas,MissFortune,Nautilus,Fiora,Taliyah,XinZhao,Kaisa,Alistar",0
"Yone,Lillia,Gwen,Zeri,Alistar,Nasus,Karthus,Gragas,Samira,Nautilus",1
"Sett,Karthus,Gwen,Jhin,Zilean,Ahri,Khazix,Smolder,Nilah,Soraka",0
"Akali,Ashe,FiddleSticks,Hwei,Karma,Malphite,MonkeyKing,Zyra,Vladimir,Samira",0
"Kaisa,FiddleSticks,Darius,Leona,Twitch,Viego,Karma,TwistedFate,Vayne,Ashe",0
"Gragas,LeeSin,Irelia,Ezreal,Bard,Renekton,Taliyah,Zed,Sivir,Camille",0
"Rumble,Rengar,Akshan,Smolder,Bard,Gragas,Khazix,Vex,Vayne,Alistar",0
"Sett,Volibear,Azir,KogMaw,Maokai,Renekton,Khazix,Ekko,Kaisa,Alistar",1
"Gnar,Volibear,Sylas,Ezreal,Nami,Viego,Poppy,Tristana,Kaisa,Maokai",1
"Cassiopeia,Jax,Karma,Lucian,Nami,MonkeyKing,Nocturne,Kaisa,Seraphine,Bard",0
"Rumble,Belveth,AurelionSol,Lucian,Milio,Irelia,Viego,Gragas,Seraphine,Bard",1
"Urgot,Kindred,Jayce,Kaisa,Nautilus,Illaoi,Viego,Neeko,Smolder,Alistar",1
"KSante,JarvanIV,Azir,Jhin,Bard,Lucian,Rumble,Kennen,MissFortune,Camille",0
"Singed,Udyr,Kindred,Zeri,Lulu,Olaf,MasterYi,Katarina,Senna,Hwei",0
"Varus,Shaco,Katarina,Draven,Maokai,Teemo,Kayn,Tristana,Ezreal,Thresh",1
"Aatrox,Shaco,Veigar,Aphelios,Nautilus,Riven,Malzahar,Volibear,Lucian,Milio",0
"Yorick,Talon,Hwei,Lucian,Camille,Smolder,Ekko,Yone,Kaisa,Maokai",0
"Samira,Nidalee,Zed,Smolder,Alistar,Renekton,FiddleSticks,Yasuo,Kaisa,Maokai",1
"KSante,Khazix,Akali,Vayne,Alistar,Gwen,LeeSin,Xerath,Kaisa,Nautilus",0
"Urgot,Diana,Veigar,Tristana,Janna,Ornn,Gwen,Xerath,Vayne,Zilean",1
"Jayce,Ivern,AurelionSol,Aphelios,Maokai,Fiora,Shaco,Karma,Senna,Bard",0
"Gragas,LeeSin,Irelia,Samira,Nautilus,Kled,Volibear,Malphite,Tristana,Maokai",1
"Yone,Belveth,Karma,Jinx,Maokai,Poppy,Elise,Akali,Varus,Lulu",1
"Pyke,Brand,Gangplank,TahmKench,Karthus,Udyr,LeeSin,Renekton,Shyvana,Jhin",1
"Ahri,Sona,MonkeyKing,Caitlyn,TwistedFate,Naafiri,Twitch,Sylas,Alistar,Samira",1
"Akali,Karma,Renata,Viktor,Pantheon,Thresh,Khazix,Corki,Seraphine,Malphite",0
"Yasuo,Nidalee,LeeSin,Malphite,Brand,Chogath,Poppy,Pyke,Ezreal,Karthus",0
"Jinx,Yone,Jhin,Ziggs,Tristana,Kayle,AurelionSol,Quinn,Yuumi,Brand",0
"Gragas,Pyke,Nocturne,Kayn,Morgana,Caitlyn,Teemo,Yone,Sona,Quinn",0
"Kalista,Renekton,Karma,Galio,Fizz,Lucian,LeeSin,Ekko,FiddleSticks,Urgot",1
"Qiyana,Viego,Ezreal,Nilah,Maokai,Jax,Gragas,Tristana,Ashe,Nautilus",1
"Volibear,Zac,Yasuo,Ezreal,Singed,Darius,Belveth,AurelionSol,Varus,Maokai",1
"Jayce,Khazix,AurelionSol,Veigar,Maokai,Aatrox,Zac,LeeSin,Aphelios,Karma",0
"Fiora,Taric,Akali,Draven,Maokai,TwistedFate,Graves,Fizz,Zeri,Lulu",0
"Teemo,Nocturne,LeeSin,Ezreal,Ashe,Tryndamere,Karthus,Aatrox,Aphelios,Maokai",1
"Warwick,Khazix,Katarina,TwistedFate,Maokai,Yone,LeeSin,Galio,Yasuo,Bard",0
"Trundle,Karthus,Orianna,Zeri,Maokai,Aatrox,Yone,Sylas,Kaisa,Blitzcrank",0
"TwistedFate,Karthus,Vladimir,Yasuo,Blitzcrank,Olaf,Taric,Zoe,Jinx,Milio",1
"Olaf,LeeSin,Taliyah,Kaisa,Blitzcrank,Renekton,Zac,Akshan,Seraphine,Renata",1
"Darius,Taliyah,Yone,Kaisa,Blitzcrank,Aatrox,Karthus,Gragas,Hwei,TwistedFate",0
"Heimerdinger,Shaco,Tristana,Hwei,TahmKench,Malphite,Nidalee,Gangplank,Smolder,Maokai",1
"Renekton,Belveth,Gragas,Sivir,Janna,Yone,Viego,Lux,Draven,Maokai",0
"Fiora,Viego,Xerath,Senna,Maokai,Trundle,Rammus,Azir,Vayne,Rell",0
"Urgot,Nocturne,Kennen,Kalista,Alistar,DrMundo,FiddleSticks,Jayce,Draven,Maokai",1
"Yone,Vi,Lux,Seraphine,Sona,Aatrox,Shaco,Azir,Nilah,Yuumi",0
"Jayce,Nocturne,Cassiopeia,Seraphine,Alistar,Trundle,Zac,Veigar,Ezreal,Bard",1
"Zac,Vi,Vladimir,Varus,Camille,Volibear,Taliyah,Zed,Ashe,Soraka",1
"Kennen,Brand,Sion,Kalista,Maokai,Garen,Belveth,Azir,Kaisa,Nautilus",1
"Rumble,LeeSin,Sion,Jhin,Maokai,Garen,Volibear,Akali,Senna,Ornn",0
"Olaf,Viego,Taliyah,Kaisa,Blitzcrank,Vayne,Graves,AurelionSol,Yasuo,Sona",0
"Renekton,Karthus,Qiyana,Lucian,Camille,Urgot,Kindred,Sion,Kaisa,Bard",0
"Karma,Belveth,Zed,Jhin,Bard,Gragas,Ivern,Akali,Yasuo,Zoe",1
"Illaoi,Ivern,Yone,Kaisa,Nautilus,Gnar,Khazix,Malzahar,Senna,Maokai",1
"Renekton,Evelynn,Orianna,Jhin,Maokai,Volibear,Nasus,Taliyah,Jinx,TahmKench",1
"Olaf,FiddleSticks,Ahri,MissFortune,Rell,Jayce,Evelynn,Sion,Seraphine,Bard",1
"Fiora,Kindred,Galio,Veigar,Zyra,Jayce,Sion,Gragas,Zeri,Maokai",1
"Renekton,Kindred,Azir,Ezreal,Bard,Singed,Gragas,Akshan,Kaisa,Pyke",0
"Akali,Volibear,Ekko,Kaisa,Leona,Olaf,Gwen,Azir,TwistedFate,Maokai",0
"Olaf,Zac,Jayce,Seraphine,Senna,Jax,Nunu,Katarina,Ezreal,Maokai",1
"Vayne,LeeSin,Nautilus,Samira,Syndra,Yorick,Nocturne,Akali,Senna,Seraphine",1
"Singed,Skarner,Zed,Lucian,Zyra,Viego,Gwen,Hwei,Senna,Maokai",1
"Jayce,Nocturne,Hwei,Ezreal,Zyra,Heimerdinger,Kindred,AurelionSol,Kaisa,Maokai",1
"Renekton,Nocturne,Hwei,Samira,Maokai,Poppy,Jax,Vladimir,Yasuo,Zilean",0
"Darius,Sejuani,Karma,Caitlyn,Maokai,Vladimir,Brand,Akshan,Varus,Twitch",0
"Gwen,Kayn,Akali,Ezreal,Lux,Trundle,Shaco,Orianna,Smolder,Maokai",1
"Jax,Viego,Ahri,Zeri,Alistar,Riven,Vi,Yone,Kaisa,Maokai",1
"Pantheon,LeeSin,Ziggs,Samira,Leona,Illaoi,Hecarim,Vex,Ashe,Maokai",1
"Renekton,Rumble,Riven,Twitch,Lulu,KSante,Kayn,Sylas,Senna,Ashe",1
"KSante,Kayn,Seraphine,Jinx,Lulu,Jayce,Belveth,Diana,Twitch,Janna",1
"Riven,Brand,Karma,Yasuo,Rakan,Renekton,Taliyah,Yone,Irelia,Lulu",1
"KSante,Graves,TwistedFate,Draven,Maokai,Irelia,Nunu,Galio,Zeri,Lulu",1
"Poppy,Evelynn,Riven,Ezreal,Ashe,KSante,Gragas,Yone,Kaisa,Senna",1
"Swain,Evelynn,Jax,Jhin,Maokai,Sylas,LeeSin,Yasuo,Kalista,Senna",1
"Yone,Graves,Vladimir,Lucian,Milio,Poppy,Lillia,Talon,Smolder,Maokai",0
"Aatrox,Nidalee,Zed,Nilah,Maokai,Fiora,Belveth,Katarina,Draven,Pyke",0
"Aatrox,Belveth,Fizz,Seraphine,Maokai,Rengar,Brand,Tristana,Smolder,Heimerdinger",1
"Janna,Khazix,Azir,Seraphine,Jax,Renekton,Hecarim,Maokai,Ashe,Kassadin",1
"Kennen,Brand,Hwei,Senna,Varus,Darius,Kayn,TwistedFate,Sivir,Maokai",1
"Akali,Nocturne,Tristana,Seraphine,Janna,Riven,Taliyah,Qiyana,Smolder,Karma",0
"Udyr,Brand,Urgot,Varus,Camille,Irelia,Mordekaiser,Zoe,KogMaw,Maokai",0
"Aatrox,Nocturne,Syndra,Smolder,Nami,Skarner,Brand,Jax,Yone,Senna",1
"Gwen,Nidalee,Zed,Ezreal,Bard,Poppy,Brand,TwistedFate,Draven,Janna",1
"Fiora,Brand,Naafiri,Smolder,Nami,Poppy,Zac,TwistedFate,Draven,Karma",1
"Fiora,Graves,Leblanc,Senna,Maokai,Jax,Evelynn,Zed,Nautilus,Seraphine",1
"Neeko,Udyr,Fizz,Lucian,Nami,Jax,Karthus,KSante,Ezreal,Bard",1
"Mordekaiser,XinZhao,Akali,Senna,Maokai,Neeko,LeeSin,Kassadin,Smolder,Zyra",0
"Kennen,Belveth,Tristana,Caitlyn,Senna,Malphite,Nocturne,Sylas,Varus,Bard",0
"Jayce,Skarner,Zoe,Ezreal,Sona,Sion,Belveth,TwistedFate,Twitch,Zyra",1
"Aatrox,Taliyah,Kassadin,Varus,Bard,Poppy,Kayn,Gwen,Lucian,Milio",1
"Gragas,Zac,Yone,Ezreal,Bard,Jax,Brand,Karma,TwistedFate,JarvanIV",1
"Fiora,Viego,TwistedFate,Smolder,Bard,Udyr,Kayn,Yasuo,Kaisa,Taric",0
"Shen,Kindred,Katarina,Varus,Blitzcrank,Singed,Kayn,Yasuo,Ezreal,Bard",1
"Aatrox,Gwen,Hwei,Smolder,Nami,Pantheon,Graves,Vladimir,Seraphine,Sona",0
"Pantheon,Gragas,Jayce,Ezreal,Nautilus,Irelia,LeeSin,Leblanc,Kalista,Nami",0
"Jax,JarvanIV,AurelionSol,Ezreal,Bard,Aatrox,MasterYi,Karma,Twitch,Nami",1
"Malphite,Graves,Karma,Draven,Nautilus,Udyr,MasterYi,Brand,Lucian,Nami",1
"Kennen,Viego,Akali,Varus,Maokai,KSante,Ivern,Viktor,Ashe,Pyke",0
"Jayce,Hecarim,Zed,Karthus,Maokai,Draven,Viego,Vex,Smolder,Zyra",1
"Renekton,LeeSin,TwistedFate,Kalista,Nautilus,Gnar,Taliyah,Zed,Zeri,Sona",0
"Urgot,Nunu,TwistedFate,Twitch,Nautilus,Fiora,Taliyah,Pantheon,AurelionSol,Sona",1
"TwistedFate,Ivern,Aatrox,Draven,Nami,Fiora,Zac,Qiyana,Caitlyn,Shaco",1
"Darius,Kayn,Katarina,Jhin,Xerath,Olaf,Viego,Annie,Seraphine,Sona",1
"Sejuani,Gragas,Leblanc,Smolder,Maokai,Sylas,Belveth,Jhin,Katarina,Bard",1
"Fiora,Belveth,Hwei,Jinx,Milio,Renekton,FiddleSticks,Jayce,Zeri,Janna",1
"Teemo,Volibear,Naafiri,Jhin,Janna,Sion,LeeSin,Neeko,Caitlyn,Senna",0
"KSante,LeeSin,Vladimir,Smolder,Hwei,Volibear,Ekko,Orianna,Senna,MonkeyKing",0
"Darius,LeeSin,Taliyah,Draven,Nautilus,Fiora,JarvanIV,Ahri,Kalista,Renata",1
"Fiora,Taliyah,Yone,Kaisa,Seraphine,Yasuo,LeeSin,Hwei,Lucian,Milio",1
"Riven,Kindred,Leblanc,AurelionSol,Leona,Darius,Gragas,Yone,MonkeyKing,Senna",0
"Udyr,Karthus,Aatrox,Xayah,Rakan,Rumble,Taliyah,Zed,Kaisa,Nautilus",0
"Garen,Khazix,Cassiopeia,Twitch,Ashe,Darius,Gragas,KSante,Smolder,Rumble",1
"DrMundo,Karthus,Yone,Tristana,Alistar,Aatrox,Belveth,Akali,Kaisa,Zoe",0
"KSante,Khazix,Gragas,Samira,Camille,Vayne,Kindred,Karma,Senna,Nautilus",0
"Aatrox,Kindred,Hwei,Smolder,Shaco,Jax,Viego,Lux,KogMaw,Sona",1
"Jayce,Kindred,Leblanc,Twitch,Alistar,Aatrox,Taliyah,Yone,Senna,Seraphine",1
"Olaf,Belveth,TwistedFate,Kaisa,Bard,Vladimir,Graves,Taliyah,Zeri,Ashe",0
"Azir,Khazix,Tristana,Samira,Taric,Jax,XinZhao,Neeko,Draven,Sona",1
"Riven,Karthus,Aatrox,Draven,Nautilus,KSante,Gragas,Qiyana,Sivir,Janna",0
"Garen,Khazix,Hwei,Twitch,Lulu,Gragas,Kayn,Ahri,Sona,Senna",0
"Rumble,Khazix,Sylas,Ezreal,Thresh,Yasuo,Zac,AurelionSol,Varus,Rell",0
"Jayce,Graves,Orianna,Smolder,Bard,Varus,Viego,Taliyah,Cassiopeia,Thresh",1
"Fiora,Karthus,Ezreal,Vayne,Bard,Malphite,Khazix,Karma,Varus,Renata",0
"Cassiopeia,JarvanIV,Yone,Smolder,Taric,Fiora,Nocturne,Syndra,Yasuo,Rakan",1
"Aatrox,Volibear,Syndra,Varus,Blitzcrank,Olaf,Vi,Ivern,Lucian,Milio",0
"Renekton,JarvanIV,Orianna,Kaisa,Thresh,Udyr,Graves,Ahri,Lucian,Pyke",0
"Renekton,Elise,Tristana,Aphelios,Thresh,Zac,Viego,Annie,Varus,Renata",0
"Cassiopeia,Graves,Akshan,Twitch,Janna,Karma,Khazix,Hwei,Tristana,Rakan",1
"Chogath,Belveth,Tristana,Karthus,Camille,Volibear,RekSai,Taliyah,Draven,Leona",1
"Darius,Rumble,Tristana,Smolder,Nautilus,Aatrox,LeeSin,Viktor,Senna,Heimerdinger",0
"Jax,Rengar,AurelionSol,Hwei,Nautilus,Mordekaiser,Talon,Ahri,Aphelios,Zilean",1
"Rumble,Nidalee,Zed,Varus,Ashe,Udyr,Rengar,Akshan,Smolder,Nautilus",1
"Udyr,Nidalee,Jayce,Ezreal,Leona,Darius,Poppy,Ahri,Kaisa,Pyke",1
"Gangplank,Karthus,Yasuo,Seraphine,Zilean,Zac,Nocturne,Nautilus,Tristana,Ahri",0
"Irelia,Graves,Veigar,Hwei,Alistar,Gragas,Shaco,Ahri,Smolder,Thresh",0
"Renekton,Taric,Kennen,Smolder,Sona,MonkeyKing,Volibear,Taliyah,Lucian,Yuumi",1
"Naafiri,Volibear,Neeko,Smolder,Yuumi,Mordekaiser,Talon,Ahri,Lucian,Rumble",0
"Jax,Udyr,Zed,Lucian,Volibear,Aatrox,JarvanIV,Mordekaiser,Smolder,Yuumi",1
"Yone,Elise,Irelia,Jhin,Camille,Gragas,Viego,Orianna,Smolder,Maokai",0
"Udyr,JarvanIV,Viktor,Senna,Nautilus,Darius,Belveth,Hwei,Smolder,TahmKench",1
"Renekton,Kindred,Syndra,Irelia,Nautilus,Singed,MasterYi,Karma,Kalista,Maokai",1
"Yone,Nocturne,Ahri,KogMaw,Lulu,Gragas,LeeSin,Leblanc,Ezreal,Karma",1
"Urgot,XinZhao,Orianna,Hwei,Karma,Yasuo,LeeSin,TwistedFate,Senna,Nautilus",1
"Yone,XinZhao,Gragas,Kaisa,Pyke,MonkeyKing,Volibear,Neeko,Varus,Ashe",1
"JarvanIV,LeeSin,Veigar,Kaisa,Thresh,Aatrox,Kayn,Ziggs,Smolder,Brand",0
"Gwen,RekSai,Hwei,Vayne,Senna,Volibear,MonkeyKing,Varus,Azir,Rakan",0
"Gragas,Volibear,Azir,Senna,TahmKench,Rumble,Udyr,Yone,Kalista,Nautilus",0
"Naafiri,Gragas,TwistedFate,Twitch,Thresh,Akali,Graves,Lux,Nilah,Maokai",0
"Ornn,Kindred,Smolder,Sivir,Braum,Irelia,Volibear,Orianna,Ashe,Senna",1
"Gangplank,LeeSin,Viktor,Smolder,Soraka,Rengar,Jax,Hwei,Tristana,Nautilus",0
"Renekton,XinZhao,Ezreal,Senna,Brand,Rumble,Kindred,Karma,Vayne,Bard",1
"Smolder,Volibear,Karma,Varus,Ashe,Jayce,LeeSin,Swain,Ezreal,Nautilus",1
"Fiora,Taliyah,Swain,Smolder,Nautilus,Renekton,Briar,Azir,Ashe,Sylas",1
"Gragas,Viego,Anivia,Kaisa,Taric,KSante,Ivern,Hwei,Samira,Maokai",1
"Kennen,Rengar,Galio,Draven,Pyke,Fiora,Zac,Jayce,Jhin,Zilean",0
"Nautilus,Graves,Vladimir,Kaisa,Maokai,Gragas,Nidalee,Sion,Tristana,Braum",1
"KSante,Graves,Kassadin,Ezreal,Senna,Poppy,Belveth,Hwei,Twitch,Nidalee",0
"Smolder,Irelia,JarvanIV,Seraphine,Rell,Viktor,Evelynn,KSante,Yone,Senna",0
"Jax,Nocturne,AurelionSol,Kalista,Pyke,Poppy,Graves,Hwei,Varus,Camille",1
"Rengar,Kayn,Aatrox,Seraphine,Alistar,Garen,Lillia,Galio,Sivir,Nami",0
"Darius,Rammus,Azir,Caitlyn,Maokai,TwistedFate,Brand,Tristana,KogMaw,Alistar",0
"Galio,Graves,Yone,Kalista,Alistar,Rumble,Belveth,Aatrox,Zeri,Janna",1
"Jax,Qiyana,Nidalee,Jhin,Janna,Rumble,MasterYi,TwistedFate,Senna,LeeSin",0
"Gragas,JarvanIV,Hwei,Ezreal,Alistar,Jayce,Udyr,Akshan,Varus,Renata",0
"Tryndamere,Rengar,Hwei,Jhin,Maokai,Volibear,Graves,Akshan,Varus,Zilean",1
"KSante,Nidalee,Tristana,Vayne,Janna,Yone,Vi,Akshan,Varus,Thresh",1
"Zac,Nidalee,Tristana,Zeri,Braum,Aatrox,XinZhao,Anivia,Xayah,Alistar",0
"Zac,Qiyana,Hwei,Smolder,Rell,Aatrox,XinZhao,Azir,Ashe,Ziggs",0
"Yasuo,Nidalee,Diana,Jhin,Janna,Renekton,FiddleSticks,Smolder,Varus,Zyra",0
"Yasuo,Rammus,Ahri,Lucian,Sona,Urgot,Karma,Senna,LeeSin,Hwei",0
"Poppy,Graves,Orianna,Karthus,Senna,Gangplank,Volibear,Hwei,Smolder,Blitzcrank",1
"Vayne,Viego,Lissandra,Hwei,Nautilus,Volibear,LeeSin,Leblanc,Smolder,Sona",0
"Volibear,Nidalee,Zed,Smolder,TahmKench,Aatrox,LeeSin,Azir,Kaisa,Senna",1
"KSante,Jax,Gragas,Smolder,Hwei,Aatrox,Belveth,Karma,Kaisa,Maokai",1
"Gragas,Khazix,Azir,Lucian,Nami,Aatrox,Belveth,Galio,Kaisa,Nautilus",1
"Riven,Volibear,Hwei,Seraphine,Akali,Gangplank,Nunu,Irelia,Ezreal,Anivia",0
"Udyr,Brand,TwistedFate,Seraphine,Nautilus,Aatrox,Milio,Taliyah,Ashe,Rammus",0
"KSante,Udyr,Orianna,Sivir,Rell,Vayne,Kindred,Hwei,Kaisa,Gragas",1
"Darius,Sejuani,Akali,Kalista,Ashe,Udyr,XinZhao,Corki,Jhin,Pyke",0
"Jax,Vi,Neeko,Senna,TahmKench,Aatrox,Volibear,Hwei,Smolder,Rakan",0
"Jax,XinZhao,Azir,Jinx,Renata,Aatrox,Viego,Taliyah,Aphelios,Nautilus",0
"Yasuo,FiddleSticks,Smolder,Draven,Ahri,Volibear,Shaco,Vladimir,TwistedFate,Ashe",1
"RekSai,AurelionSol,LeeSin,Senna,Pyke,Renekton,Shaco,Orianna,Smolder,Nautilus",0
"Sett,MonkeyKing,Ahri,Lucian,Ashe,Volibear,Belveth,Azir,Kaisa,Hwei",1
"Jax,Jhin,Fizz,XinZhao,Bard,Riven,Belveth,Hwei,Varus,Thresh",1
"Zac,MasterYi,TwistedFate,Yasuo,Maokai,Renekton,Gwen,Vladimir,Senna,Rakan",1
"Garen,Kayn,Karma,Twitch,Braum,Darius,Belveth,Hwei,TwistedFate,Shaco",0
"Yone,Ekko,Aatrox,Ziggs,Leona,Pantheon,Nidalee,Karma,Lucian,Senna",1
"Aatrox,XinZhao,Sylas,TwistedFate,Pyke,Rumble,Vi,Orianna,Zeri,Rakan",1
"Gnar,JarvanIV,Azir,Varus,Nautilus,Jayce,Volibear,Xerath,MissFortune,Braum",0
"Yone,Twitch,Brand,Rammus,Lulu,Nocturne,Blitzcrank,Zilean,Nami,Rumble",0
"Aatrox,Graves,Zoe,Senna,Amumu,KSante,Viego,Akali,Smolder,Leona",0
"Malphite,MasterYi,Azir,Ezreal,Ashe,Sion,Karthus,Hwei,Kaisa,JarvanIV",0
"TwistedFate,Karthus,Urgot,Kaisa,Braum,KSante,Jax,Gragas,MissFortune,Blitzcrank",1
"Thresh,Udyr,Hwei,Yasuo,Lucian,Chogath,JarvanIV,Hwei,Tristana,Samira",1
"Heimerdinger,FiddleSticks,Yone,Smolder,Blitzcrank,Renekton,Nidalee,Jayce,Senna,Ashe",1
"Yorick,Graves,AurelionSol,Smolder,Senna,Gragas,Volibear,TwistedFate,Ezreal,Janna",0
"Aatrox,Kayn,Kassadin,Nautilus,Senna,Riven,Viego,Ahri,Varus,Sylas",0
"Sion,Kindred,Taliyah,Ashe,Heimerdinger,Darius,Hecarim,Orianna,Senna,TahmKench",1
"Akali,Kayn,Azir,Varus,Thresh,Darius,LeeSin,Naafiri,Ashe,Bard",1
"Gwen,Udyr,Smolder,Draven,Nautilus,Kled,Viego,Vayne,Hwei,Braum",1
"Olaf,Udyr,Zac,Kaisa,Nautilus,Jayce,Shaco,Azir,Smolder,Nami",1
"Vi,Ashe,Zed,Gwen,Skarner,Caitlyn,Maokai,Renekton,Braum,Kayn",0
"Chogath,Shen,Thresh,Smolder,Blitzcrank,Shen,Zed,Kaisa,Jhin,Kayle",0
"Urgot,Ekko,Qiyana,Twitch,Camille,Aatrox,Jax,Leblanc,Yasuo,Lulu",0
"KSante,Belveth,Neeko,Aphelios,Braum,Kled,Lillia,Taliyah,Draven,Camille",1
"MonkeyKing,Zac,AurelionSol,Draven,Maokai,Urgot,Viego,Taliyah,Swain,Camille",1
"Volibear,LeeSin,Taliyah,Xayah,Rakan,Zac,Evelynn,Hwei,Kalista,Camille",0
"Kled,Ivern,Renekton,Twitch,Camille,Aatrox,Udyr,Hwei,Kaisa,Taric",0
"Gnar,Zac,Lux,Tristana,Poppy,Jayce,Volibear,Vladimir,Lucian,Camille",0
